timestep,qx1,qy1,qz1,px1,py1,pz1,qx2,qy2,qz2,px2,py2,pz2,qx3,qy3,qz3,px3,py3,pz3
1.7494238674424753e14,-2.2466950184867042e8,4.4423908359459704e8,1.0997528141183455e7,-0.0035131736908244134,-0.0015095812794670089,-0.0003285754273757592,-2.965953493945337e8,3.3701172651159084e8,-4.707884830186296e7,0.0001614633733280678,-0.00022723165581579064,0.0003461964503639003,2.3851061970886442e8,-4.599662934389012e8,-8.800515182349466e6,0.0033517103174963026,0.001736812935282784,-1.7621022988132193e-5
1.7496260194955656e14,-2.2704134004762056e8,4.4320548075231695e8,1.077021251940698e7,-0.003526557557630931,-0.001558667995380339,-0.0003460176010288006,-2.941051427698506e8,3.339631536061547e8,-4.1955577013342746e7,0.0001834329472762059,-0.00019456784316433415,0.00036333164913542737,2.4076624826117882e8,-4.587904238790348e8,-8.812285541748922e6,0.0033431246103546816,0.001753235838544658,-1.7314048106617902e-5
1.749828171548656e14,-2.2942212082441142e8,4.4213785123768944e8,1.0531345427555375e7,-0.003539708619796099,-0.0016106350035178913,-0.00036284425918790136,-2.9129874152182156e8,3.3140687740324956e8,-3.658921183117374e7,0.00020525210374408708,-0.00015898339106571133,0.0003798505958098055,2.4301606364416748e8,-4.576035014906611e8,-8.823848811213939e6,0.003334456516051968,0.0017696183945835877,-1.7006336621895346e-5
1.750030323601746e14,-2.3181166945919698e8,4.410341241689342e8,1.0281379899116844e7,-0.003552568777842852,-0.0016658809373701097,-0.0003789345664175342,-2.8817870249974483e8,3.293878581972537e8,-3.0989472592721827e7,0.00022686239217301827,-0.00012007943207433601,0.0003956322691767534,2.452600104575642e8,-4.5640555353867304e8,-8.835204431931287e6,0.0033257063856697903,0.0017859603694444306,-1.669770275921047e-5
1.7502324756548362e14,-2.3420976035616627e8,4.3989193251316816e8,1.0020866698616687e7,-0.0035650430791808897,-0.0017248885128703345,-0.00039411681134772915,-2.847486781880454e8,3.279574059599179e8,-2.5168176060187653e7,0.0002481684580962709,-7.737298736171413e-5,0.0004105047724190922,2.4749803355474302e8,-4.551966074550917e8,-8.84635171967335e6,0.0033168746210845744,0.0018022615002320336,-1.6387961071354275e-5
1.7504346277079262e14,-2.366160872512627e8,4.387085504048717e8,9.750494643746486e6,-0.003576983557519767,-0.0017882448057247849,-0.0004081486251704135,-2.8101405586496514e8,3.2717452397935605e8,-1.914009992080989e7,0.0002690218786576096,-3.02766821116877e-5,0.00042422555693107545,2.4973007807782888e8,-4.539766908606791e8,-8.857289866932925e6,0.003307961678862114,0.0018185214878364572,-1.6076931760653195e-5
1.7506367797610166e14,-2.3903021967100546e8,4.374808139855791e8,9.471147639394587e6,-0.0035881645295139804,-0.0018566672351150643,-0.00042068750726170876,-2.7698289145154274e8,3.271076057404158e8,-1.2924204820172738e7,0.0002891964558205786,2.1927246749117536e-5,0.0004364519546675819,2.5195608949611837e8,-4.527458315923731e8,-8.868017948754199e6,0.003298968073693358,0.0018347399883659311,-1.5764447405864435e-5
1.750838931814107e14,-2.414515386133836e8,4.362050230089964e8,9.183986102862017e6,-0.003598244521830428,-0.001931035762115145,-0.00043124659593996717,-2.726672886360057e8,3.278365441033118e8,-6.545378951215399e6,0.00030835014120807647,8.011915880179995e-5,0.0004466969573215936,2.5417601364608207e8,-4.5150405773674065e8,-8.878534933825513e6,0.003289894380622307,0.0018509166033133296,-1.545036138161767e-5
1.751041083867197e14,-2.438791401985671e8,4.3487681922513676e8,8.890565008507429e6,-0.003606706748662803,-0.002012431136674587,-0.00043912736635449393,-2.6808546437220085e8,3.294553382200839e8,-36967.20905439106,0.0003259655133804849,0.00014538026820504782,0.0004542619246004898,2.5638979677195975e8,-4.5025139767021966e8,-8.88883970194302e6,0.0032807412352822735,0.0018670508684695238,-1.5134558245987132e-5
1.7512432359202872e14,-2.4631168779290512e8,4.3349103655915284e8,8.59300944495619e6,-0.003612763796803701,-0.0021021767547747317,-0.0004433148179604874,-2.6326491851764235e8,3.320753050283419e8,6.555467405462495e6,0.0003412544657344135,0.00021903451320085156,0.00045813178445112886,2.5859738556613567e8,-4.48987880107684e8,-8.898931069116898e6,0.0032715093310692433,0.0018831422415738648,-1.4816966490632724e-5
1.7514453879733772e14,-2.4874718168398526e8,4.320415250258232e8,8.294279318273232e6,-0.003615202912936688,-0.0022018730423697575,-0.0004423124712500583,-2.5824737015359545e8,3.358288537320428e8,1.3168472315370807e7,0.00035300350164665554,0.00030268295306923386,0.00045681004510365035,2.6079872720570683e8,-4.477135341594273e8,-8.9088078222158e6,0.003262199411289988,0.0018991900893005082,-1.4497573853583418e-5
1.7516475400264675e14,-2.5118259435046563e8,4.305209621483319e8,7.99857474538445e6,-0.0036121317703444573,-0.002313393664389407,-0.00043388043792981946,-2.5309657385069695e8,3.4087352822772866e8,1.9712019344492722e7,0.00035931951674140946,0.0003981999897031861,0.000448056883120681,2.629937693812383e8,-4.464283893966383e8,-8.918468764767261e6,0.003252812253603003,0.0019151936746862055,-1.4176445190852895e-5
1.7518496920795578e14,-2.5361328197549927e8,4.2892069908345044e8,7.71196718206439e6,-0.0036005572581226802,-0.0024387629200238953,-0.00041461924185093654,-2.4791093041998094e8,3.473953059941461e8,2.6055981799140405e7,0.0003572086154240465,0.00050761077284024,0.0004284729843072098,2.6518246031170702e8,-4.4513247592506015e8,-8.927912775582833e6,0.003243348642698589,0.0019311521471836403,-1.3853742456264693e-5
1.7520518441326478e14,-2.56032030382104e8,4.2723078192280287e8,7.443381246411003e6,-0.0035757007613420656,-0.0025797098327445104,-0.000379330992149946,-2.4284393095897222e8,3.556081432925863e8,3.200909693873366e7,0.0003418914361220109,0.0006326452926310664,0.00039286073692808244,2.6736474873511872e8,-4.438258244628763e8,-8.937138881018642e6,0.003233809325220011,0.001947064540113429,-1.3529744778127936e-5
1.752253996185738e14,-2.5842752146270412e8,4.2544050712944007e8,7.206093229808612e6,-0.0035299579635237623,-0.0027364077775934434,-0.0003201380841706786,-2.381370180572149e8,3.657420745374761e8,3.7286856840805635e7,0.0003057630246816544,0.0007734779933183671,0.00033334294805331525,2.6954058386079836e8,-4.425084664157726e8,-8.946146339643667e6,0.0032241949388420632,0.001962929784275061,-1.3204863882628143e-5
