2.500000000000002,1.0731094702890016,-1.170358185601743,-3.3135952966743383,-5.299482537923716,-7.149058026218072,-8.885641298763241,-10.52778746521288,-12.089723835267678,-13.58244524594226,-15.014596134307585,-16.393098102015554,-17.723588297772384,-19.01072826215542,-20.258425111897974,-21.469992865698906,-22.648272244099577,-23.79572114705408,-24.914484057828485,-26.006446044753833,-27.073275327744827,-28.116457230497257,-29.1373215559267,-30.137064878056893,-31.116768859732808,-32.07741543065743,-33.019899460947386,-33.94503941891857,-34.853586392857984,-35.74623177485389,-36.62361384237196,-37.48632342578569,-38.33490881307671,-39.169880014210996,-39.991712484995745,-40.80085039234223,-41.597709488500776,-42.38267965037474,-43.15612713068226,-43.91839656020706,-44.66981273418687,-45.41068221080202,-46.14129474552338,-46.8619245816302,-47.57283161421998,-48.27426244269091,-48.966451324560104,-49.64962104177774,-50.32398368923152,-50.98974139386826,-51.64708697180892,-52.296204529948554,-52.93727001766335,-53.57045173366806,-54.195910792422325,-54.81380155399241,-55.42427202084996,-56.027464204657036,-56.62351446583432,-57.21255382832593,-57.7947082717678,-58.37009900303211,-58.938842708911494,-59.501051791531275,-60.05683458792656,-60.60629557507983,-61.14953556156192,-61.68665186693243,-62.21773848964139,-62.74288626464062,-63.262183011167465,-63.7757136716286,-64.28356044217426,-64.78580289557644,-65.28251809696138,-65.77378071290777,-66.2596631143617,-66.7402354738019,-67.2155658571004,-67.68572031022141,-68.15076294148633,-68.61075599929205,-69.06575994582575,-69.51583352694733,-69.96103383849282,-70.40141638922357,-70.83703516062309,-71.26794266374455,-71.69418999327398,-72.11582687896734,-72.53290173466779,-72.94546170495019,-73.35355270963616,-73.7572194862121,-74.15650563032277,-74.55145363442486,-74.94210492470768,-75.32849989637472,-75.7106779473747,-76.08867751066454,-76.46253608508137,-76.83229026490358,-77.19797576814778,-77.55962746369572,-77.91727939730154,-78.2709648164922,-78.62071619451108,-78.96656525324974,-79.30854298528308,-79.64667967502618,-79.98100491906018,-80.3115476456663,-80.6383361336051,-80.96139803017654,-81.28076036859285,-81.59644958469872,-81.9084915330621,-82.21691150247555,-82.52173423087814,-82.82298391973562,-83.12068424791012,-83.41485838501208,-83.70552900427833,-83.9927182950382,-84.27644797462335,-84.55673930002699,-84.83361307902373,-85.10708968096425,-85.37718904718989,-85.64393070109281,-85.90733375783587,-86.16741693374624,-86.42419855539461,-86.67769656837393,-86.92792854578751,-87.17491169646009,-87.41866287287785,-87.65919857887282,-87.89653497706693,-88.13068789605626,-88.36167283739175,-88.58950498230539,-88.81419919828546,-89.03577004534189,-89.25423178218695,-89.46959837214823,-89.68188348892559,-89.89110052216523,-90.09726258286175,-90.30038250859404,-90.5004728686005,-90.69754596869937,-90.89161385605878,-91.0826883238218,-91.27078091559177,-91.45590292978136,-91.63806542382979,-91.81727921829454,-91.99355490081754,-92.16690282997773,-92.33733313901512,-92.50485573945949,-92.66948032463964,-92.83121637309064,-92.99007315185811,-93.14605971970174,-93.29918493019899,-93.44945743477487,-93.59688568561472,-93.74147793850322,-93.88324225557444,-94.02218650797845,-94.15831837846666,-94.29164536389814,-94.42217477766893,-94.54991375206643,-94.67486924055078,-94.79704801996509,-94.91645669267639,-95.03310168864876,-95.14698926745011,-95.25812552019646,-95.36651637143021,-95.47216758093923,-95.57508474551588,-95.6752733006578,-95.77273852220623,-95.86748552793462,-95.9595192790885,-96.04884458184615,-96.13546608875735,-96.21938830010906,-96.30061556525185,-96.37915208387321,-96.45500190721958,-96.5281689392735,-96.59865693788278,-96.66646951584372,-96.73161014193855,-96.79408214192836,-96.85388869950192,-96.91103285718118,-96.96551751718391,-97.0173454422444,-97.06651925639238,-97.11304144569104,-97.15691435893444,-97.19814020830492,-97.23672106999119,-97.27265888476602,-97.30595545852748,-97.33661246279887,-97.36463143519302,-97.39001377983699,-97.41276076776064,-97.43287353724723,-97.45035309414793,-97.46520031215645,-97.4774159330503,-97.48700056690413,-97.4939546922301,-97.49827865614691,-97.49997267444554,-97.49903683166107,-97.49547108109356,-97.48927524479518,-97.48044901352146,-97.4689919466464,-97.45490347204148,-97.43818288591861,-97.41882935263668,-97.39684190447171,-97.37221944135054,-97.3449607305476,-97.3150644063449,-97.28252896965483,-97.24735278760538,-97.20953409308797,-97.16907098426674,-97.12596142405042,-97.08020323952437,-97.03179412134448,-96.9807316230912,-96.92701316058351,-96.87063601115364,-96.81159731287747,-96.74989406376818,-96.6855231209264,-96.61848119964586,-96.5487648724746,-96.47637056823967,-96.4012945710197,-96.32353301907108,-96.24308190373007,-96.15993706822385,-96.07409420647737,-95.98554886185022,-95.89429642582832,-95.80033213666538,-95.703651077973,-95.60424817725844,-95.50211820440875,-95.39725577012058,-95.28965532427398,-95.17931115424916,-95.06621738318518,-94.9503679681785,-94.83175669842154,-94.7103771932774,-94.5862229002914,-94.45928709313783,-94.32956286949762,-94.19704314886923,-94.06172067030695,-93.9235879900898,-93.78263747931051,-93.63886132139514,-93.49225150954004,-93.34279984406469,-93.19049792969518,-93.03533717274169,-92.87730877821343,-92.71640374680757,-92.55261287186237,-92.38592673614347,-92.21633570859183,-92.04382994092803,-91.86839936421397,-91.6900336852054,-91.50872238268981,-91.32445470366123,-91.13721965938682,-90.94700602135191,-90.75380231707948,-90.55759682581954,-90.35837757410425,-90.15613233116393,-89.95084860419949,-89.74251363350604,-89.53111438744294,-89.31663755724475,-89.09906955166757,-88.87839649146456,-88.6546042036865,-88.42767821579704,-88.19760374960124,-87.96436571497655,-87.72794870339898,-87.48833698126273,-87.24551448297137,-86.99946480381598,-86.75017119259715,-86.49761654402737,-86.2417833908518,-85.9826538957247,-85.72020984279274,-85.45443262901992,-85.18530325516517,-84.91280231649847,-84.6369099932036,-84.35760604038065,-84.07486977770587,-83.78868007886027,-83.4990153603776,-83.20585357023766,-82.9091721759777,-82.6089481523898,-82.30515796877133,-81.99777757570602,-81.68678239135357,-81.37214728722401,-81.05384657341335,-80.73185398327497,-80.40614265750126,-80.07668512758643,-79.7434532986453,-79.40641843155065,-79.06555112436514,-78.72082129302741,-78.37219815125583,-78.01965018963863,-77.66314515385623,-77.30265002200277,-76.93813098096149,-76.56955340177223,-76.19688181394739,-75.82007987868519,-75.439110360906,-75.05393510005152,-74.66451497963978,-74.27080989534947,-73.87277872174066,-73.47037927749507,-73.06356828884712,-72.65230135162342,-72.23653289113885,-71.81621612043392,-71.3913029963132,-70.96174417329799,-70.52748895532815,-70.08848524505595,-69.64467949057088,-69.19601662938832,-68.7424400295258,-68.2838914274799,-67.82031086290435,-67.35163660977342,-66.87780510379824,-66.39875086584463,-65.91440642107464,-65.42470221351913,-64.92956651574985,-64.42892533329167,-63.922702303423364,-63.41081858788464,-62.89319275912948,-62.36974067950911,-61.840375373008975,-61.30500688880621,-60.76354215615404,-60.21588482977598,-59.66193512493428,-59.10158964144275,-58.53474117550211,-57.961278518667335,-57.38108624268278,-56.79404446884595,-56.20002862047993,-55.5989091569774,-54.99055128772387,-54.37481466402199,-53.75155304690309,-53.1206139484642,-52.48183824405355,-51.83505975230804,-51.18010477964453,-50.5167916254776,-49.84493004384179,-49.16432065679343,-48.47475431416347,-47.776011392931004,-47.06786102930748,-46.35006027554238,-45.622353172732744,-44.88446972828089,-44.13612478543789,-43.37701677075183,-42.60682630299357,-41.82521464429386,-41.03182197071975,-40.226265435422285,-39.408136992767446,-38.577000946604095,-37.732391178385676,-36.87380800067204,-36.00071457229636,-35.11253280008784,-34.2086386307518,-33.28835661681915,-32.35095361574136,-31.395631446027274,-30.421518278663413,-29.427658485656224,-28.4130005935586,-27.376382883181755,-26.31651605386692,-25.231962178239925,-24.121108924726318,-22.98213768317224,-21.81298373101373,-20.6112858769283,-19.37432198899869,-18.098925307192882,-16.781374140125216,-15.417244070830746,-14.001206386383327,-12.526748086394836,-10.985776160937753,-9.36805163981601,-7.660385819388409,-5.845581856051132,-3.9015792568903027,-1.804583211187573,0.4323054371531333,2.340382832687233,1.6725156322882448,-0.5250059006054835,-2.712296416455879,-4.742065842847802,-6.6283725424038895,-8.39540961566513,-10.063152571507471,-11.646961622725101,-13.158660690121145,-14.607497326629819,-16.00083778840191,-17.344653067828574,-18.643860039654747,-19.902564540573845,-21.124237728675872,-22.311846382597956,-23.467950843545093,-24.594779819128956,-25.694288356083028,-26.768203371748886,-27.818059851582127,-28.84522994701407,-29.850946604582454,-30.836322933328713,-31.802368215188956,-32.75000124480792,-33.680061525273445,-34.59331872780784,-35.49048073468994,-36.372200517429434,-37.239082050849824,-38.09168542400524,-38.930531278009575,-39.7561046766306,-40.56885849621018,-41.36921640646548,-42.157575501158384,-42.93430862800455,-43.6997664590553,-44.4542793362192,-45.198158921336606,-45.93169967561762,-46.65518018971932,-47.368864382601544,-48.07300258475362,-48.76783251925364,-49.4535801922237,-50.130460702884854,-50.79867898185985,-51.458430465476155,-52.10990171274545,-52.75327097091727,-53.388708694799774,-54.01637802437618,-54.636435224866595,-55.24903009269726,-55.85430633065766,-56.452401895046926,-57.0434493173517,-57.62757600271724,-58.20490450725276,-58.775552795978875,-59.339634483063456,-59.897259055831455,-60.44853208386146,-60.99355541438853,-61.5324273550989,-62.06524284530427,-62.5920936163961,-63.11306834239026,-63.628252781322715,-64.13772990812363,-64.64158003970908,-65.13988095265591,-65.63270799421025,-66.12013418692112,-66.6022303274303,-67.07906507979042,-67.55070506368227,-68.01721493787187,-68.47865747922165,-68.93509365753904,-69.3865827065379,-69.83318219113914,-70.27494807138528,-70.71193476309904,-71.14419519558686,-71.57178086647141,-71.99474189388239,-72.4131270661414,-72.8269838890894,-73.23635863119524,-73.64129636656703,-74.04184101599067,-74.43803538610297,-74.82992120680215,-75.21753916698998,-75.60092894875179,-75.98012926000824,-76.35517786581366,-76.72611161826569,-77.0929664851692,-77.45577757749304,-77.8145791756852,-78.16940475490354,-78.52028700921696,-78.86725787482612,-79.21034855235622,-79.5495895282578,-79.8850105953725,-80.21664087269112,-80.54450882433872,-80.86864227786234,-81.18906844174883,-81.50581392239492,-81.81890474032917,-82.12836634589725,-82.43422363434688,-82.73650096036381,-83.03522215207956,-83.33041052457456,-83.62208889289744,-83.91027958462242,-84.19500445196309,-84.47628488346257,-84.75414181527638,-85.0285957420659,-85.29966672751591,-85.56737441450115,-85.83173803489699,-86.092776419063,-86.35050800502736,-86.60495084733324,-86.85612262560953,-87.10404065287702,-87.34872188355298,-87.59018292121237,-87.82844002609474,-88.06350912236977,-88.29540580517036,-88.52414534740174,-88.74974270633506,-88.97221252999204,-89.19156916333132,-89.40782665423819,-89.62099875933202,-89.83109894958729,-90.03814041578735,-90.24213607381033,-90.44309856974006,-90.64104028484493,-90.83597334037846,-91.02790960224607,-91.21686068555583,-91.40283795895279,-91.58585254892796,-91.76591534391818,-91.94303699831421,-92.11722793634304,-92.28849835583354,-92.45685823186895,-92.62231732033,-92.78488516133147,-92.94457108255574,-93.10138420248619,-93.25533343354365,-93.40642748512785,-93.55467486656832,-93.70008388998511,-93.84266267306359,-93.98241914174432,-94.1193610328327,-94.25349589652834,-94.38483109887106,-94.51337382412576,-94.63913107707874,-94.76210968526446,-94.8823163011395,-94.99975740415863,-95.11443930281332,-95.22636813658758,-95.33554987785692,-95.4419903337244,-95.54569514779634,-95.64666980189891,-95.74491961773707,-95.84044975849689,-95.93326523039279,-96.02337088416049,-96.11077141649696,-96.19547137144858,-96.27747514174823,-96.35678697010235,-96.4334109504292,-96.50735102904892,-96.57861100582618,-96.64719453526648,-96.7131051275677,-96.77634614962265,-96.83692082598435,-96.89483223978291,-96.9500833335992,-97.00267691029678,-97.0526156338178,-97.09990202992678,-97.14453848692264,-97.18652725630655,-97.22587045341288,-97.26257005799746,-97.29662791478891,-97.32804573400112,-97.35682509180742,-97.38296743077697,-97.40647406027355,-97.427346156817,-97.44558476440764,-97.46119079481389,-97.47416502782302,-97.48450811145567,-97.49222056214379,-97.49730276487254,-97.49975497328582,-97.49957730975609,-97.4967697654176,-97.49133220016442,-97.48326434261156,-97.47256579002037,-97.45923600818914,-97.44327433130493,-97.42467996176127,-97.40345196993958,-97.37958929395127,-97.35309073934847,-97.32395497878979,-97.29218055167983,-97.25776586375962,-97.22070918667141,-97.18100865747236,-97.13866227812147,-97.09366791492218,-97.0460232979273,-96.99572602030436,-96.94277353766141,-96.8871631673324,-96.828892087622,-96.76795733700894,-96.70435581330781,-96.63808427278822,-96.56913932925102,-96.49751745306104,-96.42321497013529,-96.34622806088619,-96.26655275911897,-96.18418495088298,-96.09912037327447,-96.01135461319261,-95.92088310604501,-95.82770113440438,-95.73180382661398,-95.63318615533775,-95.53184293606346,-95.42776882554749,-95.32095832020259,-95.21140575443208,-95.09910529891332,-94.98405095879414,-94.866236571873,-94.74565580667058,-94.62230216046902,-94.49616895729932,-94.36724934579532,-94.23553629705478,-94.10102260239094,-93.96370087102021,-93.82356352767619,-93.68060281014814,-93.53481076674163,-93.38617925365905,-93.23469993229828,-93.08036426646649,-92.92316351950716,-92.76308875133763,-92.60013081539446,-92.43428035548426,-92.26552780253708,-92.09386337125844,-91.91927705667912,-91.74175863059656,-91.5612976379093,-91.37788339283298,-91.19150497500347,-91.00215122545765,-90.80981074249172,-90.61447187738304,-90.41612272998694,-90.21475114419712,-90.0103447032478,-89.80289072489526,-89.59237625641899,-89.37878806950226,-89.16211265488333,-88.9423362169281,-88.71944466795208,-88.49342362240971,-88.26425839085722,-88.03193397375567,-87.79643505505787,-87.55774599558158,-87.31585082616834,-87.07073324061898,-86.82237658839654,-86.57076386708704,-86.3158777146081,-86.05770040115571,-85.79621382087814,-85.53139948326638,-85.26323850425007,-84.99171159698564,-84.71679906232627,-84.43848077895979,-84.15673619319826,-83.87154430840934,-83.58288367407219,-83.29073237443706,-82.99506801678311,-82.69586771924465,-82.39310809818834,-82.08676525514507,-81.77681476321585,-81.46323165301494,-81.14599039805564,-80.82506489957179,-80.50042847079197,-80.17205382057449,-79.83991303642404,-79.50397756678078,-79.16421820276456,-78.82060505895748,-78.47310755366357,-78.12169438816612,-77.7663335252368,-77.40699216667683,-77.04363672995699,-76.67623282388523,-76.30474522324327,-75.92913784233257,-75.54937370736855,-75.16541492765974,-74.7772226655052,-74.38475710474096,-73.98797741786082,-73.58684173163529,-73.18130709113939,-72.77132942210595,-72.35686349150576,-71.93786286624719,-71.51427986988837,-71.08606553724171,-70.6531695667341,-70.21554027041225,-69.77312452138595,-69.3258676986257,-68.87371362887988,-68.41660452555085,-67.9544809243672,-67.4872816155829,-67.01494357247743,-66.53740187601522,-66.0545896353279,-65.5664379035325,-65.07287558889108,-64.57382936071939,-64.06922354976712,-63.5589800427622,-63.04301817061186,-62.52125458974812,-61.99360315608057,-61.459974790981576,-60.920277338686205,-60.37441541442555,-59.82229024255845,-59.26379948386873,-58.69883705113793,-58.127292911965014,-57.54905287775181,-56.963998377587345,-56.372006215691734,-55.772948310935554,-55.16669141675419,-54.55309681968939,-53.93202001451319,-53.30331035345466,-52.666810667071466,-52.02235685356652,-51.36977743387341,-50.70889306882822,-50.03951603403324,-49.36144964768173,-48.67448764610867,-47.97841350115707,-47.27299967260083,-46.55800678782851,-45.83318273981611,-45.098261692993304,-44.35296298517284,-43.596989911826235,-42.83002837707551,-42.05174539293179,-41.261787403855124,-40.4597784121667,-39.64531787531632,-38.81797833834747,-37.97730275877512,-37.1228014738874,-36.253948750306414,-35.370178842449974,-34.47088147034006,-33.555396608146225,-32.62300845078058,-31.67293839060453,-30.704336797967798,-29.71627334902742,-28.707725566330808,-27.67756515105404,-26.624541563682637,-25.547262139139413,-24.444167798030655,-23.31350309474977,-22.153278905686996,-20.961225423068726,-19.734732197714383,-18.470770630000445,-17.165792274773885,-15.815593241778416,-14.41513022209194,-12.958266279444853,-11.43741326124072,-9.843021592289404,-8.16285163910162,-6.380979167977786,-4.476754157931743,-2.4258173954377344,-0.21984576724292598,1.9236517957941872,2.1700218546988337,0.12696919037381185,-2.097401564606424,-4.172698856124759,-6.097796029408692,-7.896944919257608,-9.591554284608536,-11.198213090035935,-12.72965446374415,-14.195786407233333,-15.60445981957925,-16.962007604468106,-18.273621984953394,-19.543622051845382,-20.775646850722296,-21.972797304111165,-23.13774237468084,-24.272799787176673,-25.379998333124497,-26.461126623117714,-27.517771713648802,-28.55135006190738,-29.5631325917494,-30.5542651854533,-31.52578558318225,-32.47863743256626,-33.41368205614545,-34.33170837534661,-35.233441333395554,-36.11954908668555,-36.99064917873807,-37.8473138680982,-38.690074748414375,-39.51942677289005,-40.33583177487673,-41.139721560049765,-41.93150063257268,-42.711548607149545,-43.48022235041953,-44.2378578880776,-44.98477210855385,-45.72126428932762,-46.44761746806786,-47.16409967762726,-47.87096506113196,-48.56845488122201,-49.25679843554855,-49.936213889038314,-50.60690903205268,-51.26908197241394,-51.92292176827914,-52.56860900795347,-53.20631634203997,-53.83620897265951,-54.45844510393737,-55.073176357456326,-55.68054815600702,-56.28070007851575,-56.87376618883917,-57.45987534070032,-58.03915146089945,-58.611713812667546,-59.17767724085332,-59.737152400463266,-60.290245969933544,-60.83706085035828,-61.377696351822614,-61.91224836781767,-62.44080953871211,-62.96346940506752,-63.48031455159533,-63.99142874243937,-64.49689304842002,-64.99678596682628,-65.49118353426967,-65.98015943312558,-66.46378509196205,-66.94212978037858,-67.41526069868532,-67.88324306268417,-68.34614018393258,-68.80401354576476,-69.25692287534588,-69.70492621201082,-70.14807997212044,-70.58643901065294,-71.02005667972992,-71.44898488425498,-71.87327413486297,-72.29297359830862,-72.70813114543729,-73.11879339695447,-73.52500576700658,-73.92681250478346,-74.324256734217,-74.71738049188956,-75.10622476324923,-75.4908295172251,-75.87123373932565,-76.2474754633055,-76.61959180147109,-76.98761897369937,-77.3515923352367,-77.71154640333864,-78.06751488279231,-78.41953069043512,-78.76762597863315,-79.11183215784321,-79.45217991826716,-79.78869925065239,-80.12141946627759,-80.45036921616293,-80.77557650954047,-81.09706873161974,-81.41487266067884,-81.72901448451809,-82.03951981629312,-82.34641370977374,-82.6497206740271,-82.94946468758668,-83.24566921208108,-83.53835720542165,-83.82755113444921,-84.11327298720961,-84.39554428474696,-84.6743860925056,-84.94981903133407,-85.22186328811078,-85.49053862600688,-85.75586439440049,-86.01785953845672,-86.27654260838692,-86.53193176839935,-86.78404480535261,-87.03289913712459,-87.27851182071042,-87.52089956005389,-87.76007871361946,-87.99606530173915,-88.22887501368851,-88.45852321459041,-88.68502495205887,-88.90839496261604,-89.12864767797505,-89.34579723106408,-89.55985746188895,-89.77084192320926,-89.97876388603885,-90.18363634497685,-90.38547202337487,-90.584283378346,-90.78008260562063,-90.97288164425512,-91.1626921811967,-91.34952565571008,-91.53339326367123,-91.71430596173074,-91.89227447134856,-92.06730928272177,-92.23942065856885,-92.4086186378157,-92.5749130391904,-92.73831346466177,-92.89882930282788,-93.05646973214971,-93.21124372414198,-93.36316004642971,-93.51222726572533,-93.65845375071603,-93.8018476748631,-93.94241701911628,-94.08016957454585,-94.21511294489409,-94.3472545490488,-94.47660162344074,-94.6031612243666,-94.72694023024059,-94.84794534377436,-94.96618309408947,-95.08165983876263,-95.19438176580475,-95.30435489557827,-95.41158508264861,-95.51607801758115,-95.61783922866951,-95.7168740836146,-95.81318779114591,-95.9067854025717,-95.9976718133037,-96.08585176431183,-96.17132984350236,-96.25411048710139,-96.33419798093901,-96.4115964617052,-96.4863099181535,-96.5583421922574,-96.62769698031993,-96.69437783403728,-96.75838816151754,-96.81973122825465,-96.87841015805895,-96.93442793394435,-96.98778739897324,-97.03849125705929,-97.08654207372918,-97.13194227684315,-97.17469415727594,-97.21479986955619,-97.2522614324693,-97.28708072961825,-97.31925950994695,-97.34879938822681,-97.37570184550258,-97.39996822950255,-97.42159975501225,-97.4405975042046,-97.45696242694457,-97.47069534104527,-97.48179693249777,-97.49026775565375,-97.49610823338278,-97.49931865718611,-97.49989918727704,-97.49784985262484,-97.49317055096277,-97.48586104875996,-97.47592098115732,-97.4633498518675,-97.44814703303857,-97.43031176508153,-97.40984315646155,-97.38674018345263,-97.36100168985571,-97.33262638667993,-97.30161285178683,-97.26795952949733,-97.23166473016101,-97.19272662968785,-97.15114326904188,-97.10691255369571,-97.06003225304681,-97.01049999979445,-96.95831328927741,-96.90346947877009,-96.84596578674024,-96.78579929206255,-96.72296693319382,-96.6574655073042,-96.589291669368,-96.51844193120036,-96.44491266047261,-96.36870007965956,-96.28980026494789,-96.20820914510625,-96.1239225003005,-96.03693596086282,-95.9472450060122,-95.85484496252498,-95.75973100335474,-95.66189814620036,-95.56134125202125,-95.45805502349862,-95.35203400344153,-95.2432725731369,-95.13176495064175,-95.01750518901639,-94.90048717449832,-94.78070462461287,-94.65815108622274,-94.53281993351123,-94.40470436589989,-94.2737974058996,-94.14009189688979,-94.00358050082578,-93.86425569587828,-93.72210977399202,-93.57713483836388,-93.42932280085688,-93.27866537931715,-93.1251540948063,-92.96878026876323,-92.80953502006204,-92.64740926199076,-92.48239369911262,-92.31447882407676,-92.14365491428002,-91.96991202844247,-91.79324000309254,-91.61362844892717,-91.43106674706377,-91.24554404517592,-91.0570492535096,-90.86557104077556,-90.67109782991409,-90.47361779372757,-90.27311885037712,-90.0695886587378,-89.86301461360904,-89.65338384077276,-89.44068319189769,-89.22489923928057,-89.00601827042189,-88.78402628242874,-88.55890897623401,-88.33065175064057,-88.09923969615885,-87.86465758866298,-87.62688988281411,-87.3859207052996,-87.14173384783568,-86.89431275991942,-86.6436405413564
