timestep,qx1,qy1,qz1,px1,py1,pz1,qx2,qy2,qz2,px2,py2,pz2,qx3,qy3,qz3,px3,py3,pz3
0.0,-6.456021141538846e9,-2.3500969615593324e9,1.9751235285023411e6,0.0034255693208546196,-0.010105287950141121,0.0005529880006555551,-6.544619539817399e9,-2.3756731161072783e9,-4.232407561077389e7,0.0005457226398750918,-0.0008057470380254356,-0.0005529880006555551,2.0284310160190976e8,7.382885120933017e7,1.3217681484938254e-8,-0.003971291960729711,0.010911034988166556,0.0
2.0215205309018665e10,-6.453732183293986e9,-2.356912173172097e9,2.335180573045509e6,0.0033690049727923164,-0.010123303543443396,0.0005146151806315133,-6.536239794812046e9,-2.3871508102007594e9,-5.003958467538177e7,0.0006141493515917603,-0.0007834065827570466,-0.000514615317402865,2.027627012115564e8,7.4049376329444e7,0.0013541692107986055,-0.003983154324384074,0.010906710126200442,1.367713519226021e-10
4.043041061803733e10,-6.45147963137788e9,-2.363740737633241e9,2.667272156685219e6,0.0033176403551904085,-0.010144874032318249,0.00047006449706515587,-6.526908662586559e9,-2.398279830375498e9,-5.715583594643536e7,0.0006773715932393936,-0.0007574983651066511,-0.0004700647846422276,2.0268206106895754e8,7.426981389152294e7,0.0056244529510601085,-0.003995011948429799,0.0109023723974249,2.875770720655095e-10
6.0645615927056e10,-6.449259731120216e9,-2.3705849530106854e9,2.967404121793397e6,0.003272210235513304,-0.010169704074941109,0.0004198477804619928,-6.51670666894529e9,-2.4090107465678387e9,-6.358724049279805e7,0.0007346545773644561,-0.0007283177319933092,-0.00041984822700687885,2.026011812701299e8,7.449016363551557e7,0.013036115392752437,-0.004006864812877758,0.01089802180693442,4.465448863510869e-10
8.086082123607466e10,-6.447068253571899e9,-2.377446905841755e9,3.231948877334582e6,0.0032333862964943256,-0.01019746166604852,0.00036454034520887765,-6.505724503086478e9,-2.419298661576536e9,-6.925606429377776e7,0.0007853266028874387,-0.0006961966924369264,-0.00036454095261813824,2.0252006191147807e8,7.471042530145983e7,0.02369125138666711,-0.004018712899381761,0.010893658358485445,6.074092607823615e-10
1.0107602654509332e11,-6.444900540373949e9,-2.3843284474082193e9,3.457686477341725e6,0.003201770240747365,-0.010227781082837636,0.00030477588268849664,-6.494062056100527e9,-2.4291037194356794e9,-7.409330848854621e7,0.0008287859506931301,-0.0006615009717083753,-0.00030477664648520834,2.024387030897592e8,7.493059862945655e7,0.03756371295048731,-0.004030556191440491,0.010889282054546008,7.637967119873117e-10
1.2129123185411198e11,-6.442751553164383e9,-2.3912311721169305e9,3.641842049477492e6,0.0031778872643603217,-0.010260266118983372,0.00024124085563214095,-6.481827362223449e9,-2.4383915686687527e9,-7.803951141730265e7,0.0008645074101586411,-0.0006246267774206608,-0.0002412417651510698,2.0235710490204433e8,7.51506833596442e7,0.054499898977535134,-0.004042394674518958,0.010884892896404031,9.095189291642667e-10
1.4150643716313068e11,-6.440615927133206e9,-2.398156398031236e9,3.782119495711356e6,0.003162179885591705,-0.010294493607547636,0.00017466839240218245,-6.469135451201235e9,-2.4471337794568777e9,-8.104547078338413e7,0.0008920484504924952,-0.0005859972767828695,-0.00017466943126376937,2.0227526744567797e8,7.537067923217675e7,0.07422539707652076,-0.004054228336084196,0.010880490884330504,1.0388615872385726e-9
1.6172164247214932e11,-6.438488028834301e9,-2.4051051501685915e9,3.8767303991961097e6,0.0031550022994365763,-0.010330017279829457,0.00010583159981588673,-6.456107109435087e9,-2.455308201533784e9,-8.30728630952103e7,0.0009110548661128401,-0.0005460587379636766,-0.00010583274667100623,2.021931908182382e8,7.559058598720509e7,0.09635741113651326,-0.004066057165549412,0.010876076017793137,1.1468551198324935e-9
1.81936847781168e11,-6.436362017337613e9,-2.4120781461313243e9,3.9244188879634864e6,0.0031566151278490124,-0.010366371921806096,3.553636091372425e-5,-6.442867569550057e9,-2.462899272088263e9,-8.409477647225712e7,0.000921266026282548,-0.0005052763739044841,-3.553759043034963e-5,2.0211087511749855e8,7.581040336486334e7,0.12042225541019164,-0.004077881154131556,0.01087164829571058,1.229516625698468e-9
