timestep,qx1,qy1,qz1,px1,py1,pz1,qx2,qy2,qz2,px2,py2,pz2,qx3,qy3,qz3,px3,py3,pz3
0.0,-6.459971388595852e9,-2.3468886415971622e9,5.770864163546503e6,0.003421864115524483,-0.010424555721178239,5.0277185839493823e-20,-6.459971388595852e9,-2.4444228295823503e9,-1.2366137493314879e8,0.0005494278452052287,-0.0004864792669883177,-5.0277185839493823e-20,2.0284310160190976e8,7.382885120933017e7,1.3217681484938254e-8,-0.003971291960729711,0.010911034988166556,0.0
2.0215205309018665e10,-6.457661651950714e9,-2.353918291957095e9,5.762161188318697e6,0.003433766011301038,-0.01043989033051052,-2.5836173614870986e-5,-6.45203689877335e9,-2.4513054098717313e9,-1.234748835949008e8,0.0005493877951339516,-0.00046682009535060237,2.5836040341805906e-5,2.0276270121680412e8,7.404937633253327e7,0.0013833002019333293,-0.003983153806434989,0.01090671042586112,1.3327306507295575e-10
4.043041061803733e10,-6.455343516807654e9,-2.3609582845825953e9,5.736031240442458e6,0.003446793878935212,-0.010455260084515723,-5.1734788233218e-5,-6.444111132560562e9,-2.457903832791199e9,-1.2291495889591947e8,0.0005482170460332623,-0.0004471128747637312,5.173454353612067e-5,2.026820610898144e8,7.42698139033855e7,0.005241013488908702,-0.0039950109249684744,0.010902372959279455,2.446970973247519e-10
6.0645615927056e10,-6.453016217676692e9,-2.368008659136195e9,5.692411046576636e6,0.003460970397672903,-0.0104707125580463,-7.775895171622895e-5,-6.436210561649133e9,-2.46421706211927e9,-1.2198024465920109e8,0.000545892907991695,-0.00042731003321205965,7.775861798376646e-5,2.0260118131660956e8,7.449016366105281e7,0.011125582394151614,-0.004006863305664598,0.01089802259125836,3.337324624646021e-10
8.086082123607466e10,-6.45067896844235e9,-2.375069487654412e9,5.631194388351682e6,0.0034763342827861155,-0.01048629632897458,-0.0001039731056065971,-6.428352099858215e9,-2.4702433679479485e9,-1.2066846445122235e8,0.0005423766552697371,-0.00040736299576800015,0.00010397270550494532,2.02520061993072e8,7.471042534475946e7,0.018581160770706744,-0.004018710938055852,0.010893659324742578,4.0010165176230706e-10
1.0107602654509332e11,-6.44833095111822e9,-2.382140875397277e9,5.552230973259426e6,0.003492941659025744,-0.010502061491705657,-0.0001304437065132355,-6.420553344105344e9,-2.475980308480224e9,-1.1897639739056328e8,0.0005376121528210426,-0.00038722167110152086,0.0001304432627166016,2.0243870321529406e8,7.49305986937906e7,0.027149005757557076,-0.004030553811846785,0.010889283162807179,4.437966339054035e-10
1.2129123185411198e11,-6.445971303488218e9,-2.389222962030127e9,5.455324864633686e6,0.0035108680980990145,-0.010518060181927776,-0.00015723992248993813,-6.412832839234401e9,-2.481424704708018e9,-1.1689984450857756e8,0.0005315238187873823,-0.0003668339267534111,0.00015723945740391413,2.023571050795747e8,7.515068344749503e7,0.03637299793369617,-0.004042391916886396,0.010884894108681186,4.6508602396409713e-10
1.4150643716313068e11,-6.443599105086808e9,-2.3963159231857853e9,5.340232406810371e6,0.003530211482286655,-0.010534347113803138,-0.0001844343460138979,-6.405210378437516e9,-2.4865726069393225e9,-1.1443358429258272e8,0.0005240137608518485,-0.00034614505196982776,0.00018443388149155294,2.0227526768241677e8,7.53706793452886e7,0.04580530463975159,-0.004054225243138503,0.010880492165772963,4.6452234494454707e-10
1.6172164247214932e11,-6.441213360897462e9,-2.403419972394503e9,5.206659662139948e6,0.0035510958960893466,-0.010550980121621482,-0.00021210371299002786,-6.397707352572356e9,-2.491419253444998e9,-1.11571317768853e8,0.0005149578845599489,-0.00032509721607622706,0.0002121032700409068,2.0219319112052512e8,7.55905861266581e7,0.05501219570191404,-0.004066053780649294,0.010876077337697706,4.429491210192838e-10
1.81936847781168e11,-6.438812982069883e9,-2.4105353633464165e9,5.054259406568925e6,0.0035736768175049765,-0.010568020682806293,-0.0002403295971346063,-6.390347163363534e9,-2.495959021980899e9,-1.0830560412646618e8,0.0005042007020062527,-0.0003036289455009311,0.00024032919562719986,2.0211087549080542e8,7.581040353116576e7,0.06357998485926492,-0.004077877519511227,0.010871649628307223,4.01507406438573e-10
2.0215205309018668e11,-6.436396762582706e9,-2.4176623925033107e9,4.88262766138378e6,0.003598148050764682,-0.010585534385467547,-0.000269199030934906,-6.383155723487228e9,-2.5001853738249454e9,-1.0462778640186496e8,0.0004915483990577612,-0.0002816746562551421,0.0002691986892930718,2.020283208903632e8,7.603013129845425e7,0.0711210975220756,-0.004089696449822442,0.010867209041722689,3.416418342831675e-10
2.2236725839920532e11,-6.43396335024919e9,-2.42480140204474e9,4.691299780861504e6,0.0036247510829012617,-0.010603591269944892,-0.00029880495961813437,-6.376162077878026e9,-2.5040907906503572e9,-1.0052790764724901e8,0.0004767594787389932,-0.0002591643124263993,0.0002988046945120653,2.0194552741650483e8,7.62497691682527e7,0.07728030340444023,-0.0041015105616402535,0.010862755582371288,2.651060690834107e-10
2.42582463708224e11,-6.431511210741871e9,-2.43195278286023e9,4.479746478162317e6,0.0036537875700179004,-0.010622265889570597,-0.00032924632281608224,-6.369399174630257e9,-2.5076667104115815e9,-9.599462577559695e7,0.00045953227490954583,-0.00023602336545562212,0.00032924614884996545,2.0186249516673842e8,7.646931688038309e7,0.08174096612908528,-0.004113319844927445,0.010858289255026217,1.739661168211713e-10
2.6279766901724268e11,-6.429038581587608e9,-2.439116977485749e9,4.247369924354325e6,0.003685636386834868,-0.010641636857300855,-0.00036062745441054134,-6.362904850820117e9,-2.5109034644252663e9,-9.101512997286524e7,0.0004394879026545008,-0.0002121732075508834,0.0003606273838087245,2.0177922423877636e8,7.668877417476779e7,0.08423138150649497,-0.0041251242894893665,0.010853810064851739,7.060181680010091e-11
2.830128743262613e11,-6.426543412659403e9,-2.446294482436183e9,3.993500647752778e6,0.003720777087115998,-0.010661785423620625,-0.00039305619750551403,-6.356723107683801e9,-2.513790227394639e9,-8.557507425978222e7,0.00041614679778339376,-0.00018753259383301024,0.0003930562398005334,2.0169571473053938e8,7.690814079143795e7,0.08453111170334322,-0.004136923884899389,0.01084931801745364,-4.229501937212645e-11
3.0322807963527997e11,-6.424023287579407e9,-2.4534858490665097e9,3.717396383949579e6,0.0037598227793337676,-0.010682792262220431,-0.0004266396420690691,-6.350905794842847e9,-2.5163149989626646e9,-7.965855285411671e7,0.00038889584107546117,-0.00016202085671577712,0.00042663980379629643,2.016119667401622e8,7.712741647054303e7,0.08247727595602927,-0.004148718620409226,0.010844813118936208,-1.6172722714477817e-10
3.2344328494429865e11,-6.421475319909455e9,-2.460691681156138e9,3.418245271769965e6,0.0038035662051379227,-0.010704730992068734,-0.0004614755331880987,-6.345514834797935e9,-2.5184646554836383e9,-7.32481686597022e7,0.0003569422797034826,-0.00013556438389600463,0.0004614758175949404,2.0152798036600074e8,7.734660095236124e7,0.07797048404801604,-0.0041605084848414025,0.01084029537596474,-2.844068415808605e-10
3.436584902533173e11,-6.418896010022998e9,-2.4679126264659686e9,3.095177043581317e6,0.003853046847660175,-0.010727655586855204,-0.0004976355702360162,-6.340625289966133e9,-2.5202251309521027e9,-6.632527306289055e7,0.00031924661879574053,-0.00010810920898211973,0.0004976359770154684,2.014437557066425e8,7.756569397731201e7,0.07098060717600141,-0.0041722934664559135,0.010835764795837328,-4.0677945191131805e-10
3.63873695562336e11,-6.416281048556549e9,-2.4751493562209964e9,2.74729023273564e6,0.003909648516074078,-0.010751576329443378,-0.0005351335090042357,-6.336329574444776e9,-2.5215818566709857e9,-5.887054895270617e7,0.0002744250367125786,-7.96450571189669e-5,0.0005351340340697946,2.0135929286091918e8,7.778469528596927e7,0.06155171936600496,-0.004184073552786655,0.010831221386562348,-5.250655585669214e-10
3.840889008713547e11,-6.413625038404185e9,-2.482402521798483e9,2.373709620074375e6,0.003975244781086907,-0.010776413635243136,-0.0005738639022964692,-6.332743411284361e9,-2.5225206893730545e9,-5.086524172020519e7,0.00022060394934974334,-5.0251521699288117e-5,0.0005738645376226462,2.0127459192792368e8,7.800360461907674e7,0.049806055898514286,-0.004195848730436651,0.010826665156942432,-6.353261767534471e-10
4.043041061803733e11,-6.410921096610665e9,-2.4896726673242097e9,1.9737021756580344e6,0.004052417312847677,-0.010801908243614048,-0.0006134829519614002,-6.330014363365091e9,-2.523029784170404e9,-4.229364372570516e7,0.00015520167197385725,-2.01878730452554e-5,0.0006134836855276307,2.0118965300703105e8,7.822242171756484e7,0.03594624609930726,-0.004207618984821535,0.01082209611665931,-7.335662305160978e-10
4.2451931148939197e11,-6.40816027327564e9,-2.4969600552435746e9,1.5469084578475954e6,0.004144785395157821,-0.010827442123977613,-0.0006531708993132699,-6.328334285469183e9,-2.523103332329992e9,-3.3148052850273862e7,7.459890468835517e-5,9.92784762770077e-6,0.0006531717152100062,2.0110447619792604e8,7.844114632256922e7,0.020254955448431103,-0.004219384299846178,0.010817514276349919,-8.158967361105608e-10
4.4473451679841064e11,-6.4053306989695425e9,-2.5042643158059287e9,1.0938076361139244e6,0.0042574906141280115,-0.010851671248039685,-0.0006911447985767106,-6.327957593964927e9,-2.522749072337704e9,-2.343873726697451e7,-2.634595662581909e-5,3.8751600391052374e-5,0.0006911456773669235,2.0101906160063717e8,7.865977817545061e7,0.0030903464855148444,-0.004231144657502192,0.010812919647648639,-8.787902129921364e-10
4.649497221074293e11,-6.402416348068788e9,-2.5115837292880845e9,616669.7912314998,0.004397843480548187,-0.01087174972854903,-0.0007236291019758987,-6.329227766797719e9,-2.5220036708373733e9,-1.3214341865672173e7,-0.00015494344316473963,6.343748540662029e-5,0.0007236300214609837,2.0093340931558046e8,7.887831701781483e7,-0.015125004045474602,-0.004242900037383448,0.010808312243142415,-9.194850850309011e-10
4.85164927416448e11,-6.399395365875026e9,-2.518913722161791e9,121551.17137306239,0.004575878680270857,-0.010881657495886564,-0.0007426367610728525,-6.332613190973086e9,-2.5209649476258283e9,-2.604643725439495e6,-0.0003212282641096044,7.796541976636827e-5,0.00074263769769992,2.008475194436131e8,7.909676259152983e7,-0.03392557667544119,-0.004254650416161252,0.010803692076120204,-9.366270675215461e-10
5.053801327254667e11,-6.396238385414341e9,-2.5262436787562704e9,-377475.45551808446,0.004803380035325915,-0.010868668992780533,-0.0007312836293429522,-6.338743231190517e9,-2.519860197175683e9,8.088797504488657e6,-0.0005369842681201348,6.96098329223278e-5,0.00073128456061025,2.0076139208609697e8,7.931511463873403e7,-0.05284074168545038,-0.00426639576720578,0.010799059159858213,-9.312672977315428e-10
5.255953380344853e11,-6.3929094260258045e9,-2.533550439970811e9,-849694.4807556741,0.005085520290130257,-0.010807053759152235,-0.0006554295318613997,-6.348388974421141e9,-2.519185501926137e9,1.8207789914145827e7,-0.0008073842291643733,1.2640253239005043e-5,0.0006554304401479095,2.0067502734496373e8,7.953337290182085e7,-0.07145713403280032,-0.004278136060965884,0.010794413505913238,-9.082865095986131e-10
5.4581054334350397e11,-6.389379136477817e9,-2.5407877269216437e9,-1.2337133664431297e6,0.0053891179652820215,-0.010654768831870163,-0.0004592876750093819,-6.362179448869658e9,-2.5199323683736806e9,2.6436778931999654e7,-0.0010992466975426121,-0.00013498628874770963,0.0004592885528295927,2.00588425322752e8,7.975153712337242e7,-0.08951150574055708,-0.004289871267739411,0.010789755120617882,-8.778202109557861e-10
5.660257486525226e11,-6.38566949309846e9,-2.547882890592336e9,-1.4331472959344133e6,0.005588690755001096,-0.010387339616617737,-0.00011037668382572589,-6.379643806848476e9,-2.5236573773089924e9,3.071037562437326e7,-0.0012870893895212845,-0.0003977443833579525,0.00011037753828996142,2.005015861225417e8,7.996960704600264e7,-0.10699609027437375,-0.004301601365479813,0.010785083999975702,-8.544642358620775e-10
5.862409539615413e11,-6.381905763732571e9,-2.55477762973296e9,-1.3706431525388046e6,0.005537339162438579,-0.010082721913941056,0.0002878751328237359,-6.398097811220726e9,-2.531609657237559e9,2.9371013404306803e7,-0.0012240128118776285,-0.000697678214543138,-0.00028787428259678926,2.0041450984768617e8,8.01875824121214e7,-0.12418986549502267,-0.004313326350560953,0.010780400128484207,-8.502269470103949e-10
6.064561592705599e11,-6.37825174752155e9,-2.5614922487011414e9,-1.0731445224793563e6,0.005290220399420561,-0.009866993658541186,0.0005681763772628754,-6.414031554123768e9,-2.543353930540674e9,2.299605512466163e7,-0.0009651741631244946,-0.0009087098313880338,-0.0005681755125495858,2.0032719660141978e8,8.040546296379116e7,-0.14150014572523598,-0.004325046236296072,0.010775703489929235,-8.647132901859759e-10
6.266713645795786e11,-6.374782693368517e9,-2.568100592794888e9,-638641.6260667585,0.005010301383978358,-0.009762425096716428,0.0007009680838702724,-6.425832632593425e9,-2.5573076135792136e9,1.3685291413320687e7,-0.0006735403490409378,-0.0010085689835256171,-0.0007009671978855252,2.0023964648668632e8,8.062324844285756e7,-0.1591966463410244,-0.004336761034937427,0.010770994080242064,-8.859847477249468e-10
6.468865698885973e11,-6.371488839084043e9,-2.574664410405186e9,-149078.58560394243,0.004775452893306966,-0.009727510993801768,0.0007413177070117907,-6.433710309845123e9,-2.5721473421857657e9,3.1946677411886174e6,-0.0004269821472915611,-0.001038760913645739,-0.0007413168072457304,2.001518596063045e8,8.084093859121569e7,-0.17726954594066346,-0.004348470746015413,0.01076627190744753,-8.997660607973334e-10
6.67101775197616e11,-6.368334626930983e9,-2.5812178029777136e9,350282.86127531243,0.00459478909833837,-0.009727164575836441,0.0007357803415790303,-6.438426610924597e9,-2.5871421868989596e9,-7.505921706862156e6,-0.00023461374050448187,-0.0010343724093598624,-0.000735779446576028,2.0006383606322396e8,8.105853315098996e7,-0.19544865250843224,-0.004360175357833895,0.010761536985196328,-8.950030026124562e-10
6.873169805066346e11,-6.365286660671072e9,-2.5877769993932004e9,837895.7361050565,0.004458085658634752,-0.009742625112948667,0.0007092497693161454,-6.440697243264531e9,-2.60194420200089e9,-1.795475628647412e7,-8.621080629762519e-5,-0.0010141642153309075,-0.0007092489046105886,1.999755759607025e8,8.127603186459725e7,-0.21328208808149213,-0.004371874852337135,0.010756789328279599,-8.64705556965141e-10
7.075321858156533e11,-6.362319240679384e9,-2.5943492427965837e9,1.3041365174390578e6,0.004354031983667899,-0.009764891416466236,0.0006736702240830461,-6.441072987153715e9,-2.616397993464442e9,-2.7945618079796925e7,2.9537224910237683e-5,-0.000987137534283148,-0.0006736694189216107,1.9988707940239668e8,8.149343447474772e7,-0.23021145620139957,-0.004383569208578145,0.010752028950749408,-8.051614356046272e-10
7.27747391124672e11,-6.359413462450172e9,-2.6009375098827047e9,1.7450432173962614e6,0.00427390370279964,-0.009789712384997418,0.0006346830376168291,-6.439959013495297e9,-2.630439591386807e9,-3.7393607781013764e7,0.0001213547018209619,-0.0009575434803532443,-0.0006346823226103825,1.997983464923986e8,8.171074072442268e7,-0.24562846872997315,-0.0043952584046206096,0.010747255865350684,-7.150064467763223e-10
7.479625964336907e11,-6.356555419078175e9,-2.607542759891922e9,2.1593311453446248e6,0.004211491468255219,-0.009815074463748064,0.000594960447120851,-6.43765340207135e9,-2.6440482572068386e9,-4.6271196746897355e7,0.00019545095024603077,-0.0009273956197177848,-0.0005949598526228132,1.9970937733524507e8,8.192795035684721e7,-0.25891468260987577,-0.0044069424185012585,0.010742470083465874,-5.944980380665571e-10
7.681778017427094e11,-6.353734727361256e9,-2.6141649985591946e9,2.546981089159952e6,0.0041624360399844205,-0.00984003286279334,0.0005557564535341312,-6.43437872505398e9,-2.657223684777056e9,-5.457797371860113e7,0.0002561851887132763,-0.0008976387524388832,-0.000555756008534365,1.996201720359132e8,8.21450631154637e7,-0.2694687571313938,-0.004418621228697704,0.010737671615232246,-4.4499976615976404e-10
7.883930070517279e11,-6.350943484965305e9,-2.6208037915246973e9,2.9085580146271354e6,0.004123651804834136,-0.00986416535893501,0.0005176315904027213,-6.430304393463851e9,-2.669974998690896e9,-6.232604550988648e7,0.000306643009509062,-0.0008686951107671265,-0.0005176313217795947,1.995307306998085e8,8.236207874390817e7,-0.2767249731609938,-0.004430294814343207,0.010732860469702161,-2.6862312665664855e-10
8.086082123607466e11,-6.348175558429186e9,-2.627458517659234e9,3.2448748846459812e6,0.004092920307136474,-0.009887310177204386,0.0004808007469007295,-6.42556191419693e9,-2.682315325866467e9,-6.953283312405743e7,0.00034904284817576414,-0.0008407264777952601,-0.0004808006789229224,1.994410534327512e8,8.257899698599005e7,-0.2801656992134279,-0.004441963155312247,0.010728036654999669,-6.797780703651794e-11
8.288234176697653e11,-6.345426095818791e9,-2.634128495914503e9,3.5568243090058602e6,0.004068617747925888,-0.009909436236831007,0.0004453053525968025,-6.420255333140519e9,-2.6942590773140707e9,-7.621746424332184e7,0.00038500848431310166,-0.0008137639416293727,-0.00044530550660191787,1.9935114034096044e8,8.279581758567478e7,-0.2793295254166156,-0.004453626232238997,0.010723200178460401,1.5400511539880957e-10
